k_s,sensitivity,cantera equation,cantera products,cantera reactants
270,-3.6525841397909133e-06,HCCO(21) + HCO(17) <=> CH2CO(28) + CO(15),"{'CH2CO(28)': 1.0, 'CO(15)': 1.0}","{'HCCO(21)': 1.0, 'HCO(17)': 1.0}"
1273,-3.6094176824601342e-06,C2H3(29) + C3H3(6822) <=> C#CC(5272) + C2H2(23),"{'C#CC(5272)': 1.0, 'C2H2(23)': 1.0}","{'C2H3(29)': 1.0, 'C3H3(6822)': 1.0}"
313,-3.5795588215226714e-06,C2H3(29) + HCCO(21) <=> C2H2(23) + CH2CO(28),"{'C2H2(23)': 1.0, 'CH2CO(28)': 1.0}","{'C2H3(29)': 1.0, 'HCCO(21)': 1.0}"
922,-3.5662226062896864e-06,S(3312) <=> S(1362),{'S(1362)': 1.0},{'S(3312)': 1.0}
1420,3.4097258957349596e-06,BR(90) + CH2CF2(57) <=> F(37) + S(125),"{'F(37)': 1.0, 'S(125)': 1.0}","{'BR(90)': 1.0, 'CH2CF2(57)': 1.0}"
1403,-3.32906096060012e-06,CHF2(82) + S(7035) <=> C3H2O(285) + CH2F2(41),"{'C3H2O(285)': 1.0, 'CH2F2(41)': 1.0}","{'CHF2(82)': 1.0, 'S(7035)': 1.0}"
667,-3.2913013117880116e-06,CF3(45) + HBR(92) <=> BR(90) + CHF3(42),"{'BR(90)': 1.0, 'CHF3(42)': 1.0}","{'CF3(45)': 1.0, 'HBR(92)': 1.0}"
586,-3.2404729126045343e-06,CH2(T)(18) + S(127) <=> CF3CCH(84) + CH3(19),"{'CF3CCH(84)': 1.0, 'CH3(19)': 1.0}","{'CH2(T)(18)': 1.0, 'S(127)': 1.0}"
286,-3.238011943793807e-06,C2H3(29) + HCO(17) <=> C2H2(23) + CH2O(20),"{'C2H2(23)': 1.0, 'CH2O(20)': 1.0}","{'C2H3(29)': 1.0, 'HCO(17)': 1.0}"
106,3.1846087197630195e-06,CH3O(27) + H(8) <=> CH2OH(33) + H(8),"{'CH2OH(33)': 1.0, 'H(8)': 1.0}","{'CH3O(27)': 1.0, 'H(8)': 1.0}"
298,-3.0659597092911098e-06,C2H5(32) + HCO(17) <=> C2H4(30) + CH2O(20),"{'C2H4(30)': 1.0, 'CH2O(20)': 1.0}","{'C2H5(32)': 1.0, 'HCO(17)': 1.0}"
844,-2.9307036242715297e-06,F(37) + HO2(13) <=> HF(38) + O2(4),"{'HF(38)': 1.0, 'O2(4)': 1.0}","{'F(37)': 1.0, 'HO2(13)': 1.0}"
287,-2.9018038947944164e-06,C2H(22) + CH2OH(33) <=> C2H2(23) + CH2O(20),"{'C2H2(23)': 1.0, 'CH2O(20)': 1.0}","{'C2H(22)': 1.0, 'CH2OH(33)': 1.0}"
1245,2.83448180641392e-06,CF3(45) + CH2F2(41) <=> CHF2(82) + CHF3(42),"{'CHF2(82)': 1.0, 'CHF3(42)': 1.0}","{'CF3(45)': 1.0, 'CH2F2(41)': 1.0}"
269,-2.8170773375878806e-06,CH2OH(33) + HCO(17) <=> CH3OH(26) + CO(15),"{'CH3OH(26)': 1.0, 'CO(15)': 1.0}","{'CH2OH(33)': 1.0, 'HCO(17)': 1.0}"
752,-2.7967880398371396e-06,CF3(45) + S(427) <=> CHF3(42) + S(1838),"{'CHF3(42)': 1.0, 'S(1838)': 1.0}","{'CF3(45)': 1.0, 'S(427)': 1.0}"
238,-2.76195657181578e-06,C2H6(31) + CH2(S)(25) <=> C2H5(32) + CH3(19),"{'C2H5(32)': 1.0, 'CH3(19)': 1.0}","{'C2H6(31)': 1.0, 'CH2(S)(25)': 1.0}"
1027,-2.714541889034235e-06,CF2O(49) + HF(38) <=> CF3O(48) + H(8),"{'CF3O(48)': 1.0, 'H(8)': 1.0}","{'CF2O(49)': 1.0, 'HF(38)': 1.0}"
139,-2.6048638179420164e-06,CH(7) + CH3OH(26) <=> CH2O(20) + CH3(19),"{'CH2O(20)': 1.0, 'CH3(19)': 1.0}","{'CH(7)': 1.0, 'CH3OH(26)': 1.0}"
1409,2.6000487913588757e-06,CH3(19) + S(814) <=> S(2432),{'S(2432)': 1.0},"{'CH3(19)': 1.0, 'S(814)': 1.0}"
240,-2.504621680516349e-06,C2H6(31) + CH3(19) <=> C2H5(32) + CH4(3),"{'C2H5(32)': 1.0, 'CH4(3)': 1.0}","{'C2H6(31)': 1.0, 'CH3(19)': 1.0}"
1297,2.426874339281584e-06,C#CC(5272) + C2H3(29) <=> C2H4(30) + C3H3(6822),"{'C2H4(30)': 1.0, 'C3H3(6822)': 1.0}","{'C#CC(5272)': 1.0, 'C2H3(29)': 1.0}"
604,-2.4065419686553087e-06,BR(90) + CH3CO(34) <=> CH2CO(28) + HBR(92),"{'CH2CO(28)': 1.0, 'HBR(92)': 1.0}","{'BR(90)': 1.0, 'CH3CO(34)': 1.0}"
1212,2.334850157270623e-06,O2(4) + S(4420) <=> S(6375),{'S(6375)': 1.0},"{'O2(4)': 1.0, 'S(4420)': 1.0}"
297,-2.3164033988687333e-06,CH3O(27) + HCCO(21) <=> CH2CO(28) + CH2O(20),"{'CH2CO(28)': 1.0, 'CH2O(20)': 1.0}","{'CH3O(27)': 1.0, 'HCCO(21)': 1.0}"
1280,-2.2128987204391845e-06,C3H3(6822) + S(127) <=> C#CC(5272) + CF3CCH(84),"{'C#CC(5272)': 1.0, 'CF3CCH(84)': 1.0}","{'C3H3(6822)': 1.0, 'S(127)': 1.0}"
919,2.2008674926734613e-06,CF3O(48) + CH2Br(969) <=> CF2O(49) + FCBr(2948),"{'CF2O(49)': 1.0, 'FCBr(2948)': 1.0}","{'CF3O(48)': 1.0, 'CH2Br(969)': 1.0}"
610,-2.194866155210253e-06,CH3(19) + S(130) <=> CBr(425) + CF3CCH(84),"{'CBr(425)': 1.0, 'CF3CCH(84)': 1.0}","{'CH3(19)': 1.0, 'S(130)': 1.0}"
1008,-2.140104744371253e-06,CH3(19) + CHO2(230) <=> CH4(3) + CO2(16),"{'CH4(3)': 1.0, 'CO2(16)': 1.0}","{'CH3(19)': 1.0, 'CHO2(230)': 1.0}"
1278,-2.133406304395594e-06,C3H3(6822) + HO2(13) <=> C#CC(5272) + O2(4),"{'C#CC(5272)': 1.0, 'O2(4)': 1.0}","{'C3H3(6822)': 1.0, 'HO2(13)': 1.0}"
283,-2.067008027219562e-06,CH2(T)(18) + HO2(13) <=> CH3(19) + O2(4),"{'CH3(19)': 1.0, 'O2(4)': 1.0}","{'CH2(T)(18)': 1.0, 'HO2(13)': 1.0}"
1410,-2.047067397893234e-06,O(9) + S(427) <=> OH(2) + S(1838),"{'OH(2)': 1.0, 'S(1838)': 1.0}","{'O(9)': 1.0, 'S(427)': 1.0}"
1032,-2.0465745034775826e-06,CF2O(49) + O2(157) <=> O(9) + S(3215),"{'O(9)': 1.0, 'S(3215)': 1.0}","{'CF2O(49)': 1.0, 'O2(157)': 1.0}"
617,2.03356886096788e-06,HO2(13) + S(140) <=> 2-BTP(1) + H2O2(14),"{'2-BTP(1)': 1.0, 'H2O2(14)': 1.0}","{'HO2(13)': 1.0, 'S(140)': 1.0}"
441,2.0144700136904893e-06,S(164) <=> CF2(43) + S(125),"{'CF2(43)': 1.0, 'S(125)': 1.0}",{'S(164)': 1.0}
256,1.9751828015892964e-06,C2H5(32) + HO2(13) <=> C2H4(30) + H2O2(14),"{'C2H4(30)': 1.0, 'H2O2(14)': 1.0}","{'C2H5(32)': 1.0, 'HO2(13)': 1.0}"
209,1.972820824930358e-06,CH3CHO(36) + O(9) <=> CH2CHO(35) + OH(2),"{'CH2CHO(35)': 1.0, 'OH(2)': 1.0}","{'CH3CHO(36)': 1.0, 'O(9)': 1.0}"
1282,-1.9381324393008243e-06,C3H3(6822) + S(427) <=> C#CC(5272) + S(1838),"{'C#CC(5272)': 1.0, 'S(1838)': 1.0}","{'C3H3(6822)': 1.0, 'S(427)': 1.0}"
332,-1.936595410060531e-06,C2H5(32) + HCCO(21) <=> C2H4(30) + CH2CO(28),"{'C2H4(30)': 1.0, 'CH2CO(28)': 1.0}","{'C2H5(32)': 1.0, 'HCCO(21)': 1.0}"
1190,1.9070428701723278e-06,CF2O2(848) <=> S(3152),{'S(3152)': 1.0},{'CF2O2(848)': 1.0}
1255,-1.9040929898291156e-06,CH3O(27) + CHF2(82) <=> CH2F2(41) + CH2O(20),"{'CH2F2(41)': 1.0, 'CH2O(20)': 1.0}","{'CH3O(27)': 1.0, 'CHF2(82)': 1.0}"
1145,-1.8898427035442118e-06,H(8) + S(2407) <=> H(8) + S(4579),"{'H(8)': 1.0, 'S(4579)': 1.0}","{'H(8)': 1.0, 'S(2407)': 1.0}"
750,-1.873640438678222e-06,OH(2) + S(427) <=> H2O(5) + S(1838),"{'H2O(5)': 1.0, 'S(1838)': 1.0}","{'OH(2)': 1.0, 'S(427)': 1.0}"
801,-1.866925139386042e-06,CH2Br(969) + S(427) <=> CBr(425) + S(1838),"{'CBr(425)': 1.0, 'S(1838)': 1.0}","{'CH2Br(969)': 1.0, 'S(427)': 1.0}"
1239,1.8496138799391568e-06,C2H3(29) + CH2F2(41) <=> C2H4(30) + CHF2(82),"{'C2H4(30)': 1.0, 'CHF2(82)': 1.0}","{'C2H3(29)': 1.0, 'CH2F2(41)': 1.0}"
1236,-1.8062590000891423e-06,CH2O(20) + CHF2(82) <=> CH2F2(41) + HCO(17),"{'CH2F2(41)': 1.0, 'HCO(17)': 1.0}","{'CH2O(20)': 1.0, 'CHF2(82)': 1.0}"
552,1.7950827147300826e-06,BR(90) + CF3CCH(84) <=> S(130),{'S(130)': 1.0},"{'BR(90)': 1.0, 'CF3CCH(84)': 1.0}"
701,-1.7060948625396664e-06,CF3(45) + H2O2(14) <=> CHF3(42) + HO2(13),"{'CHF3(42)': 1.0, 'HO2(13)': 1.0}","{'CF3(45)': 1.0, 'H2O2(14)': 1.0}"
243,-1.6952982260841345e-06,CH4(3) <=> CH2(S)(25) + H2(10),"{'CH2(S)(25)': 1.0, 'H2(10)': 1.0}",{'CH4(3)': 1.0}
62,-1.661699273657612e-06,C(6) + CH2(T)(18) <=> C2H(22) + H(8),"{'C2H(22)': 1.0, 'H(8)': 1.0}","{'C(6)': 1.0, 'CH2(T)(18)': 1.0}"
875,1.6556386025819922e-06,2-BTP(1) + H(8) <=> F(37) + S(1362),"{'F(37)': 1.0, 'S(1362)': 1.0}","{'2-BTP(1)': 1.0, 'H(8)': 1.0}"
302,-1.640017397299308e-06,C2H5(32) + CH3O(27) <=> C2H6(31) + CH2O(20),"{'C2H6(31)': 1.0, 'CH2O(20)': 1.0}","{'C2H5(32)': 1.0, 'CH3O(27)': 1.0}"
619,-1.6131761998798443e-06,HCO(17) + S(140) <=> 2-BTP(1) + CH2O(20),"{'2-BTP(1)': 1.0, 'CH2O(20)': 1.0}","{'HCO(17)': 1.0, 'S(140)': 1.0}"
887,-1.561650254858348e-06,CH2Br(969) + CH3OH(26) <=> CBr(425) + CH2OH(33),"{'CBr(425)': 1.0, 'CH2OH(33)': 1.0}","{'CH2Br(969)': 1.0, 'CH3OH(26)': 1.0}"
699,-1.5455450354716674e-06,CF3(45) + CH2CO(28) <=> O(9) + S(127),"{'O(9)': 1.0, 'S(127)': 1.0}","{'CF3(45)': 1.0, 'CH2CO(28)': 1.0}"
201,-1.5197539861863062e-06,CH3CO(34) + O(9) <=> CH3(19) + CO2(16),"{'CH3(19)': 1.0, 'CO2(16)': 1.0}","{'CH3CO(34)': 1.0, 'O(9)': 1.0}"
1155,-1.5149393214198347e-06,CHF3(42) + H(8) <=> CHF2(82) + HF(38),"{'CHF2(82)': 1.0, 'HF(38)': 1.0}","{'CHF3(42)': 1.0, 'H(8)': 1.0}"
112,1.4881679919827327e-06,CH3O(27) + O2(4) <=> CH2O(20) + HO2(13),"{'CH2O(20)': 1.0, 'HO2(13)': 1.0}","{'CH3O(27)': 1.0, 'O2(4)': 1.0}"
225,-1.48780078595492e-06,C2H4(30) + O2(4) <=> C2H3(29) + HO2(13),"{'C2H3(29)': 1.0, 'HO2(13)': 1.0}","{'C2H4(30)': 1.0, 'O2(4)': 1.0}"
1296,-1.475090566854492e-06,C#CC(5272) + HCCO(21) <=> C3H3(6822) + CH2CO(28),"{'C3H3(6822)': 1.0, 'CH2CO(28)': 1.0}","{'C#CC(5272)': 1.0, 'HCCO(21)': 1.0}"
142,-1.4524839442820582e-06,CH2(S)(25) + CH3OH(26) <=> CH3(19) + CH3O(27),"{'CH3(19)': 1.0, 'CH3O(27)': 1.0}","{'CH2(S)(25)': 1.0, 'CH3OH(26)': 1.0}"
834,1.4481363284869711e-06,S(1508) <=> CF3O(48) + S(161),"{'CF3O(48)': 1.0, 'S(161)': 1.0}",{'S(1508)': 1.0}
1458,-1.3894490655249849e-06,H(8) + S(5927) <=> H2(10) + S(9069),"{'H2(10)': 1.0, 'S(9069)': 1.0}","{'H(8)': 1.0, 'S(5927)': 1.0}"
268,-1.3865279485491013e-06,CH3O(27) + HCO(17) <=> CH3OH(26) + CO(15),"{'CH3OH(26)': 1.0, 'CO(15)': 1.0}","{'CH3O(27)': 1.0, 'HCO(17)': 1.0}"
1114,-1.3828426136783684e-06,C#CC(5272) <=> C2H2(23) + CH2(S)(25),"{'C2H2(23)': 1.0, 'CH2(S)(25)': 1.0}",{'C#CC(5272)': 1.0}
944,1.3572799686588661e-06,CF3CCH(84) + H(8) <=> S(641),{'S(641)': 1.0},"{'CF3CCH(84)': 1.0, 'H(8)': 1.0}"
624,-1.3518959892078933e-06,C2H3(29) + S(140) <=> 2-BTP(1) + C2H4(30),"{'2-BTP(1)': 1.0, 'C2H4(30)': 1.0}","{'C2H3(29)': 1.0, 'S(140)': 1.0}"
1290,-1.341539382732921e-06,C#CC(5272) + CHF2(82) <=> C3H3(6822) + CH2F2(41),"{'C3H3(6822)': 1.0, 'CH2F2(41)': 1.0}","{'C#CC(5272)': 1.0, 'CHF2(82)': 1.0}"
1399,-1.3136847335849002e-06,CH3O(27) + O2(4) <=> CH3O2(428) + O(9),"{'CH3O2(428)': 1.0, 'O(9)': 1.0}","{'CH3O(27)': 1.0, 'O2(4)': 1.0}"
1081,-1.2852726644411205e-06,S(3312) <=> BR(90) + S(4420),"{'BR(90)': 1.0, 'S(4420)': 1.0}",{'S(3312)': 1.0}
285,-1.2739670586858251e-06,CH3O(27) + HCO(17) <=> 2 CH2O(20),{'CH2O(20)': 2.0},"{'CH3O(27)': 1.0, 'HCO(17)': 1.0}"
1302,1.2475402658154255e-06,C3H3(6822) + CH2O(20) <=> C#CC(5272) + HCO(17),"{'C#CC(5272)': 1.0, 'HCO(17)': 1.0}","{'C3H3(6822)': 1.0, 'CH2O(20)': 1.0}"
89,-1.2413726164073774e-06,C2H3(29) + CH2O(20) <=> C2H4(30) + HCO(17),"{'C2H4(30)': 1.0, 'HCO(17)': 1.0}","{'C2H3(29)': 1.0, 'CH2O(20)': 1.0}"
575,1.2231254769818417e-06,2-BTP(1) + O2(4) <=> BR(90) + S(162),"{'BR(90)': 1.0, 'S(162)': 1.0}","{'2-BTP(1)': 1.0, 'O2(4)': 1.0}"
249,1.2203585697134444e-06,C2H4(30) + O(9) <=> C2H3(29) + OH(2),"{'C2H3(29)': 1.0, 'OH(2)': 1.0}","{'C2H4(30)': 1.0, 'O(9)': 1.0}"
434,1.2194338950553605e-06,S(164) <=> CF3(45) + S(129),"{'CF3(45)': 1.0, 'S(129)': 1.0}",{'S(164)': 1.0}
831,1.1895176113903812e-06,CF3O2(820) <=> CF3O(48) + O(9),"{'CF3O(48)': 1.0, 'O(9)': 1.0}",{'CF3O2(820)': 1.0}
1419,-1.1829965023306513e-06,BR(90) + CH2CF2(57) <=> CF2BR(96) + CH2(T)(18),"{'CF2BR(96)': 1.0, 'CH2(T)(18)': 1.0}","{'BR(90)': 1.0, 'CH2CF2(57)': 1.0}"
596,1.1635007440468364e-06,2-BTP(1) + O(9) <=> S(200),{'S(200)': 1.0},"{'2-BTP(1)': 1.0, 'O(9)': 1.0}"
780,-1.1594373747977705e-06,C2H6(31) + CF3(45) <=> C2H5(32) + CHF3(42),"{'C2H5(32)': 1.0, 'CHF3(42)': 1.0}","{'C2H6(31)': 1.0, 'CF3(45)': 1.0}"
310,-1.1464804985494096e-06,C2H3(29) + CH2OH(33) <=> C2H2(23) + CH3OH(26),"{'C2H2(23)': 1.0, 'CH3OH(26)': 1.0}","{'C2H3(29)': 1.0, 'CH2OH(33)': 1.0}"
839,-1.1296353349014237e-06,F(37) + H(8) + M <=> HF(38) + M,{'HF(38)': 1.0},"{'F(37)': 1.0, 'H(8)': 1.0}"
110,-1.1220619403961971e-06,CH3O(27) + O(9) <=> CH2O(20) + OH(2),"{'CH2O(20)': 1.0, 'OH(2)': 1.0}","{'CH3O(27)': 1.0, 'O(9)': 1.0}"
20,-1.1121722594982773e-06,2 HO2(13) <=> H2O2(14) + O2(4),"{'H2O2(14)': 1.0, 'O2(4)': 1.0}",{'HO2(13)': 2.0}
262,-1.095539599098587e-06,CH3O(27) + HO2(13) <=> CH2O(20) + H2O2(14),"{'CH2O(20)': 1.0, 'H2O2(14)': 1.0}","{'CH3O(27)': 1.0, 'HO2(13)': 1.0}"
326,-1.0931658033073848e-06,C2H5(32) + CH3O(27) <=> C2H4(30) + CH3OH(26),"{'C2H4(30)': 1.0, 'CH3OH(26)': 1.0}","{'C2H5(32)': 1.0, 'CH3O(27)': 1.0}"
282,1.0827638341788583e-06,CH3(19) + CH3CHO(36) <=> CH2CHO(35) + CH4(3),"{'CH2CHO(35)': 1.0, 'CH4(3)': 1.0}","{'CH3(19)': 1.0, 'CH3CHO(36)': 1.0}"
1327,-1.065566730490123e-06,C3H3(6822) + CH3(19) <=> C#CC(5272) + CH2(S)(25),"{'C#CC(5272)': 1.0, 'CH2(S)(25)': 1.0}","{'C3H3(6822)': 1.0, 'CH3(19)': 1.0}"
540,-1.0269815965012587e-06,C2H4(30) + S(130) <=> 2-BTP(1) + C2H3(29),"{'2-BTP(1)': 1.0, 'C2H3(29)': 1.0}","{'C2H4(30)': 1.0, 'S(130)': 1.0}"
389,1.026450416764208e-06,CH3(19) + HCO(17) <=> CH3CHO(36),{'CH3CHO(36)': 1.0},"{'CH3(19)': 1.0, 'HCO(17)': 1.0}"
1151,1.0245624098280382e-06,O2(4) + S(4420) <=> S(5883),{'S(5883)': 1.0},"{'O2(4)': 1.0, 'S(4420)': 1.0}"
1271,-1.0066957328101997e-06,C3H3(6822) + CH2OH(33) <=> C#CC(5272) + CH2O(20),"{'C#CC(5272)': 1.0, 'CH2O(20)': 1.0}","{'C3H3(6822)': 1.0, 'CH2OH(33)': 1.0}"
765,1.0035023639691111e-06,CF2(43) + S(125) <=> H(8) + S(130),"{'H(8)': 1.0, 'S(130)': 1.0}","{'CF2(43)': 1.0, 'S(125)': 1.0}"
886,1.0005001092043427e-06,CBr(425) + CH3O(27) <=> CH2Br(969) + CH3OH(26),"{'CH2Br(969)': 1.0, 'CH3OH(26)': 1.0}","{'CBr(425)': 1.0, 'CH3O(27)': 1.0}"
1356,-9.93789478750762e-07,C2H2(23) + CO(15) <=> C2H(22) + HCO(17),"{'C2H(22)': 1.0, 'HCO(17)': 1.0}","{'C2H2(23)': 1.0, 'CO(15)': 1.0}"
250,-9.826084427046218e-07,CH3CO(34) + H(8) <=> CH2CO(28) + H2(10),"{'CH2CO(28)': 1.0, 'H2(10)': 1.0}","{'CH3CO(34)': 1.0, 'H(8)': 1.0}"
315,-9.76416466266962e-07,2 C2H3(29) <=> C2H2(23) + C2H4(30),"{'C2H2(23)': 1.0, 'C2H4(30)': 1.0}",{'C2H3(29)': 2.0}
1150,9.709963286406675e-07,O2(4) + S(4420) <=> S(5883),{'S(5883)': 1.0},"{'O2(4)': 1.0, 'S(4420)': 1.0}"
404,-9.582254132141758e-07,CH4(3) + CO(15) <=> CH3CO(34) + H(8),"{'CH3CO(34)': 1.0, 'H(8)': 1.0}","{'CH4(3)': 1.0, 'CO(15)': 1.0}"
793,-8.702267159307605e-07,CH2Br(969) + CH2CHO(35) <=> CBr(425) + CH2CO(28),"{'CBr(425)': 1.0, 'CH2CO(28)': 1.0}","{'CH2Br(969)': 1.0, 'CH2CHO(35)': 1.0}"
175,8.630072074171327e-07,CH2CO(28) + O(9) <=> 2 HCO(17),{'HCO(17)': 2.0},"{'CH2CO(28)': 1.0, 'O(9)': 1.0}"
655,8.541594099323302e-07,S(1620) <=> S(814),{'S(814)': 1.0},{'S(1620)': 1.0}
210,8.411343812639932e-07,CH3CHO(36) + O(9) <=> CH3CO(34) + OH(2),"{'CH3CO(34)': 1.0, 'OH(2)': 1.0}","{'CH3CHO(36)': 1.0, 'O(9)': 1.0}"
1299,-8.2763433995602e-07,C#CC(5272) + F(37) <=> C3H3(6822) + HF(38),"{'C3H3(6822)': 1.0, 'HF(38)': 1.0}","{'C#CC(5272)': 1.0, 'F(37)': 1.0}"
621,-8.07641762418763e-07,CH3O(27) + S(140) <=> 2-BTP(1) + CH3OH(26),"{'2-BTP(1)': 1.0, 'CH3OH(26)': 1.0}","{'CH3O(27)': 1.0, 'S(140)': 1.0}"
391,8.012613386158124e-07,CH3CHO(36) <=> CH3CO(34) + H(8),"{'CH3CO(34)': 1.0, 'H(8)': 1.0}",{'CH3CHO(36)': 1.0}
213,7.86180577430556e-07,CH3CHO(36) + HO2(13) <=> CH3CO(34) + H2O2(14),"{'CH3CO(34)': 1.0, 'H2O2(14)': 1.0}","{'CH3CHO(36)': 1.0, 'HO2(13)': 1.0}"
768,7.716599872282738e-07,S(161) <=> CF3(45) + S(559),"{'CF3(45)': 1.0, 'S(559)': 1.0}",{'S(161)': 1.0}
316,-7.698927851896805e-07,C2H3(29) + C2H5(32) <=> C2H2(23) + C2H6(31),"{'C2H2(23)': 1.0, 'C2H6(31)': 1.0}","{'C2H3(29)': 1.0, 'C2H5(32)': 1.0}"
799,7.684633449608276e-07,CH2Br(969) + H2O2(14) <=> CBr(425) + HO2(13),"{'CBr(425)': 1.0, 'HO2(13)': 1.0}","{'CH2Br(969)': 1.0, 'H2O2(14)': 1.0}"
380,-7.369356976236544e-07,CH2OH(33) <=> CH2(T)(18) + OH(2),"{'CH2(T)(18)': 1.0, 'OH(2)': 1.0}",{'CH2OH(33)': 1.0}
242,7.309685166659405e-07,C2H6(31) + HO2(13) <=> C2H5(32) + H2O2(14),"{'C2H5(32)': 1.0, 'H2O2(14)': 1.0}","{'C2H6(31)': 1.0, 'HO2(13)': 1.0}"
1067,7.267665043472045e-07,2-BTP(1) + O2(157) <=> CH2O(20) + S(1538),"{'CH2O(20)': 1.0, 'S(1538)': 1.0}","{'2-BTP(1)': 1.0, 'O2(157)': 1.0}"
308,-7.238444858753669e-07,C2H(22) + C2H3(29) <=> 2 C2H2(23),{'C2H2(23)': 2.0},"{'C2H(22)': 1.0, 'C2H3(29)': 1.0}"
327,-7.178066410357188e-07,C2H5(32) + CH2OH(33) <=> C2H4(30) + CH3OH(26),"{'C2H4(30)': 1.0, 'CH3OH(26)': 1.0}","{'C2H5(32)': 1.0, 'CH2OH(33)': 1.0}"
626,-7.161034082504993e-07,CH2CHO(35) + S(140) <=> 2-BTP(1) + CH3CHO(36),"{'2-BTP(1)': 1.0, 'CH3CHO(36)': 1.0}","{'CH2CHO(35)': 1.0, 'S(140)': 1.0}"
251,7.071071497280626e-07,CH2(T)(18) + H2O2(14) <=> CH3(19) + HO2(13),"{'CH3(19)': 1.0, 'HO2(13)': 1.0}","{'CH2(T)(18)': 1.0, 'H2O2(14)': 1.0}"
275,-7.040380501613864e-07,CH2(T)(18) + CH2OH(33) <=> CH2O(20) + CH3(19),"{'CH2O(20)': 1.0, 'CH3(19)': 1.0}","{'CH2(T)(18)': 1.0, 'CH2OH(33)': 1.0}"
555,-6.97018698340326e-07,BrO2(145) + CH3(19) <=> CBr(425) + O2(4),"{'CBr(425)': 1.0, 'O2(4)': 1.0}","{'BrO2(145)': 1.0, 'CH3(19)': 1.0}"
837,6.79003014827754e-07,CF3O(48) + O2(4) <=> CF3O2(820) + O(9),"{'CF3O2(820)': 1.0, 'O(9)': 1.0}","{'CF3O(48)': 1.0, 'O2(4)': 1.0}"
137,6.743934193983545e-07,CH3OH(26) + HO2(13) <=> CH2OH(33) + H2O2(14),"{'CH2OH(33)': 1.0, 'H2O2(14)': 1.0}","{'CH3OH(26)': 1.0, 'HO2(13)': 1.0}"
300,-6.711866812396926e-07,C2H3(29) + CH3O(27) <=> C2H4(30) + CH2O(20),"{'C2H4(30)': 1.0, 'CH2O(20)': 1.0}","{'C2H3(29)': 1.0, 'CH3O(27)': 1.0}"
290,-6.649677107992073e-07,2 CH2OH(33) <=> CH2O(20) + CH3OH(26),"{'CH2O(20)': 1.0, 'CH3OH(26)': 1.0}",{'CH2OH(33)': 2.0}
345,-6.624938537032696e-07,C2H3(29) + C2H5(32) <=> 2 C2H4(30),{'C2H4(30)': 2.0},"{'C2H3(29)': 1.0, 'C2H5(32)': 1.0}"
578,6.566342713377117e-07,O2(4) + S(164) <=> BR(90) + S(162),"{'BR(90)': 1.0, 'S(162)': 1.0}","{'O2(4)': 1.0, 'S(164)': 1.0}"
849,-6.448602201824396e-07,F(37) + HBR(92) <=> BR(90) + HF(38),"{'BR(90)': 1.0, 'HF(38)': 1.0}","{'F(37)': 1.0, 'HBR(92)': 1.0}"
202,-6.446027152905175e-07,CH3CO(34) + OH(2) <=> CH2CO(28) + H2O(5),"{'CH2CO(28)': 1.0, 'H2O(5)': 1.0}","{'CH3CO(34)': 1.0, 'OH(2)': 1.0}"
1339,6.272808202512574e-07,CF3(45) + CH3OH(26) <=> CH2OH(33) + CHF3(42),"{'CH2OH(33)': 1.0, 'CHF3(42)': 1.0}","{'CF3(45)': 1.0, 'CH3OH(26)': 1.0}"
880,-6.214282410873027e-07,CH2CO(28) + S(130) <=> 2-BTP(1) + HCCO(21),"{'2-BTP(1)': 1.0, 'HCCO(21)': 1.0}","{'CH2CO(28)': 1.0, 'S(130)': 1.0}"
665,-6.097204462940653e-07,CF3(45) + CH2CHO(35) <=> CH2CO(28) + CHF3(42),"{'CH2CO(28)': 1.0, 'CHF3(42)': 1.0}","{'CF3(45)': 1.0, 'CH2CHO(35)': 1.0}"
869,-6.021258434576277e-07,HO2(13) + S(127) <=> CF3CCH(84) + H2O2(14),"{'CF3CCH(84)': 1.0, 'H2O2(14)': 1.0}","{'HO2(13)': 1.0, 'S(127)': 1.0}"
76,-5.965961285277503e-07,CH2(S)(25) + H2O2(14) <=> CH3O(27) + OH(2),"{'CH3O(27)': 1.0, 'OH(2)': 1.0}","{'CH2(S)(25)': 1.0, 'H2O2(14)': 1.0}"
1359,-5.946424243986452e-07,CH2(T)(18) + S(7035) <=> C3H2O(285) + CH3(19),"{'C3H2O(285)': 1.0, 'CH3(19)': 1.0}","{'CH2(T)(18)': 1.0, 'S(7035)': 1.0}"
254,-5.89799209525155e-07,H2O2(14) + HCCO(21) <=> CH2CO(28) + HO2(13),"{'CH2CO(28)': 1.0, 'HO2(13)': 1.0}","{'H2O2(14)': 1.0, 'HCCO(21)': 1.0}"
763,5.874140718136533e-07,CF2(43) + S(125) <=> BR(90) + S(127),"{'BR(90)': 1.0, 'S(127)': 1.0}","{'CF2(43)': 1.0, 'S(125)': 1.0}"
649,-5.850812356127645e-07,2-BTP(1) + CH3(19) <=> CH2(S)(25) + S(140),"{'CH2(S)(25)': 1.0, 'S(140)': 1.0}","{'2-BTP(1)': 1.0, 'CH3(19)': 1.0}"
938,5.731231022652857e-07,O2(4) + S(641) <=> CF3CCH(84) + HO2(13),"{'CF3CCH(84)': 1.0, 'HO2(13)': 1.0}","{'O2(4)': 1.0, 'S(641)': 1.0}"
